No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;
1715;58,262568;;58,262568;58,267541;65,694774;;73,122007;-73,124541;-146,246548;;
1716;58,267541;;58,267541;58,270075;-7,427233;;-73,124541;73,124424;146,248965;;
1717;58,270075;;58,270075;58,270192;65,697308;;73,124424;-73,127718;-146,252142;;
1718;58,270192;;58,270192;58,273486;-7,427116;;-73,127718;73,125588;146,253306;;
1719;58,273486;;58,273486;58,275616;65,700602;;73,125588;-73,125633;-146,251221;;
1720;58,275616;;58,275616;58,275661;-7,424986;;-73,125633;73,112695;146,238328;;
1721;58,275661;;58,275661;58,288599;65,700647;;73,112695;-73,11499;-146,227685;;
1722;58,288599;;58,288599;58,290894;-7,412048;;-73,11499;73,11492;146,22991;;
1723;58,290894;;58,290894;58,290964;65,702942;;73,11492;-73,115688;-146,230608;;
1724;58,290964;;58,290964;58,291732;-7,411978;;-73,115688;73,113775;146,229463;;
1725;58,291732;;58,291732;58,293645;65,70371;;73,113775;-73,113808;-146,227583;;
1726;58,293645;;58,293645;58,293678;-7,410065;;-73,113808;73,111878;146,225686;;
1727;58,293678;;58,293678;58,295608;65,703743;;73,111878;-73,113965;-146,225843;;
1728;58,295608;;58,295608;58,297695;-7,408135;;-73,113965;73,11393;146,227895;;
1729;58,297695;;58,297695;58,29773;65,70583;;73,11393;-73,117726;-146,231656;;
1730;58,29773;;58,29773;58,301526;-7,4081;;-73,117726;73,113567;146,231293;;
1731;58,301526;;58,301526;58,305685;65,709626;;73,113567;-73,113629;-146,227196;;
1732;58,305685;;58,305685;58,305747;-7,403941;;-73,113629;73,11167;146,225299;;
1733;58,305747;;58,305747;58,307706;65,709688;;73,11167;-73,114649;-146,226319;;
1734;58,307706;;58,307706;58,310685;-7,401982;;-73,114649;73,114611;146,22926;;
1735;58,310685;;58,310685;58,310723;65,712667;;73,114611;-73,116403;-146,231014;;
1736;58,310723;;58,310723;58,312515;-7,401944;;-73,116403;73,115439;146,231842;;
1737;58,312515;;58,312515;58,313479;65,714459;;73,115439;-73,115471;-146,23091;;
1738;58,313479;;58,313479;58,313511;-7,40098;;-73,115471;73,09751;146,212981;;
1739;58,313511;;58,313511;58,331472;65,714491;;73,09751;-73,09964;-146,19715;;
1740;58,331472;;58,331472;58,333602;-7,383019;;-73,09964;73,063839;146,163479;;
1741;58,333602;;58,333602;58,369403;65,716621;;73,063839;-73,063952;-146,127791;;
1742;58,369403;;58,369403;58,369516;-7,347218;;-73,063952;73,063658;146,12761;;
1743;58,369516;;58,369516;58,36981;65,716734;;73,063658;-73,064624;-146,128282;;
1744;58,36981;;58,36981;58,370776;-7,346924;;-73,064624;73,064576;146,1292;;
1745;58,370776;;58,370776;58,370824;65,7177;;73,064576;-73,066465;-146,131041;;
1746;58,370824;;58,370824;58,372713;-7,346876;;-73,066465;73,063876;146,130341;;
1747;58,372713;;58,372713;58,375302;65,719589;;73,063876;-73,063912;-146,127788;;
1748;58,375302;;58,375302;58,375338;-7,344287;;-73,063912;73,063749;146,127661;;
1749;58,375338;;58,375338;58,375501;65,719625;;73,063749;-73,076171;-146,13992;;
1750;58,375501;;58,375501;58,387923;-7,344124;;-73,076171;73,076171;146,152342;;
1751;58,387923;;58,387923;58,387923;65,732047;;73,076171;-73,076171;-146,152342;;
1752;58,387923;;58,387923;58,387923;-7,344124;;-73,076171;73,076022;146,152193;;
1753;58,387923;;58,387923;58,388072;65,732047;;73,076022;-73,076191;-146,152213;;
1754;58,388072;;58,388072;58,388241;-7,343975;;-73,076191;73,021344;146,097535;;
1755;58,388241;;58,388241;58,443088;65,732216;;73,021344;-73,564556;-146,5859;;
1756;58,443088;;58,443088;58,9863;-7,289128;;-73,564556;73,477648;147,042204;;
1759;58,9863;;58,9863;59,073208;66,275428;;73,477648;-73,937624;-147,415272;;
1760;59,073208;;59,073208;59,533184;-7,20222;;-73,937624;73,47367;147,411294;;
1761;59,533184;;59,533184;59,997138;66,735404;;73,47367;-73,481701;-146,955371;;
1762;59,997138;;59,997138;60,005169;-6,738266;;-73,481701;72,054637;145,536338;;
1763;60,005169;;60,005169;61,432233;66,743435;;72,054637;-72,054727;-144,109364;;
1771;61,432233;;61,432233;61,432323;-5,311202;;-72,054727;71,905394;143,960121;;
1773;61,432323;;61,432323;61,581656;66,743525;;71,905394;-72,069023;-143,974417;;
1775;61,581656;;61,581656;61,745285;-5,161869;;-72,069023;71,561437;143,63046;;
1776;61,745285;;61,745285;62,252871;66,907154;;71,561437;-71,561437;-143,122874;;
1787;62,252871;;62,252871;62,252871;-4,654283;;-71,561437;71,561437;143,122874;;
1788;62,252871;;62,252871;62,252871;66,907154;;71,561437;-71,561437;-143,122874;;
1789;62,252871;;62,252871;62,252871;-4,654283;;-71,561437;71,561437;143,122874;;
1790;62,252871;;62,252871;62,252871;66,907154;;71,561437;-71,561437;-143,122874;;
1791;62,252871;;62,252871;62,252871;-4,654283;;-71,561437;71,561437;143,122874;;
1792;62,252871;;62,252871;62,252871;66,907154;;71,561437;-71,561437;-143,122874;;
1793;62,252871;;62,252871;62,252871;-4,654283;;-71,561437;71,561437;143,122874;;
1794;62,252871;;62,252871;62,252871;66,907154;;71,561437;-71,561613;-143,12305;;
1795;62,252871;;62,252871;62,253047;-4,654283;;-71,561613;71,358183;142,919796;;
1796;62,253047;;62,253047;62,456477;66,90733;;71,358183;-71,358183;-142,716366;;
1797;62,456477;;62,456477;62,456477;-4,450853;;-71,358183;71,358183;142,716366;;
1798;62,456477;;62,456477;62,456477;66,90733;;71,358183;-71,3583;-142,716483;;
1799;62,456477;;62,456477;62,456594;-4,450853;;-71,3583;71,357298;142,715598;;
1800;62,456594;;62,456594;62,457596;66,907447;;71,357298;-71,357333;-142,714631;;
1801;62,457596;;62,457596;62,457631;-4,449851;;-71,357333;71,34092;142,698253;;
1802;62,457631;;62,457631;62,474044;66,907482;;71,34092;-71,363083;-142,704003;;
1803;62,474044;;62,474044;62,496207;-4,433438;;-71,363083;71,362987;142,72607;;
1804;62,496207;;62,496207;62,496303;66,929645;;71,362987;-71,377263;-142,74025;;
1805;62,496303;;62,496303;62,510579;-4,433342;;-71,377263;71,326196;142,703459;;
1806;62,510579;;62,510579;62,561646;66,943921;;71,326196;-71,357162;-142,683358;;
1807;62,561646;;62,561646;62,592612;-4,382275;;-71,357162;71,321855;142,679017;;
1808;62,592612;;62,592612;62,627919;66,974887;;71,321855;-71,321954;-142,643809;;
1809;62,627919;;62,627919;62,628018;-4,346968;;-71,321954;71,250305;142,572259;;
1810;62,628018;;62,628018;62,699667;66,974986;;71,250305;-71,290285;-142,54059;;
1811;62,699667;;62,699667;62,739647;-4,275319;;-71,290285;71,290187;142,580472;;
1812;62,739647;;62,739647;62,739745;67,014966;;71,290187;-71,30154;-142,591727;;
1813;62,739745;;62,739745;62,751098;-4,275221;;-71,30154;71,301458;142,602998;;
1814;62,751098;;62,751098;62,75118;67,026319;;71,301458;-71,322525;-142,623983;;
1815;62,75118;;62,75118;62,772247;-4,275139;;-71,322525;71,322448;142,644973;;
1816;62,772247;;62,772247;62,772324;67,047386;;71,322448;-71,337982;-142,66043;;
1817;62,772324;;62,772324;62,787858;-4,275062;;-71,337982;71,337887;142,675869;;
1818;62,787858;;62,787858;62,787953;67,06292;;71,337887;-71,367801;-142,705688;;
1819;62,787953;;62,787953;62,817867;-4,274967;;-71,367801;71,367721;142,735522;;
1820;62,817867;;62,817867;62,817947;67,092834;;71,367721;-71,381449;-142,74917;;
1821;62,817947;;62,817947;62,831675;-4,274887;;-71,381449;71,381364;142,762813;;
1822;62,831675;;62,831675;62,83176;67,106562;;71,381364;-71,406583;-142,787947;;
1823;62,83176;;62,83176;62,856979;-4,274802;;-71,406583;71,406512;142,813095;;
1824;62,856979;;62,856979;62,85705;67,131781;;71,406512;-71,418041;-142,824553;;
1825;62,85705;;62,85705;62,868579;-4,274731;;-71,418041;71,417986;142,836027;;
1826;62,868579;;62,868579;62,868634;67,14331;;71,417986;-71,42011;-142,838096;;
1827;62,868634;;62,868634;62,870758;-4,274676;;-71,42011;71,42001;142,84012;;
1828;62,870758;;62,870758;62,870858;67,145434;;71,42001;-71,447744;-142,867754;;
1829;62,870858;;62,870858;62,898592;-4,274576;;-71,447744;71,447665;142,895409;;
1830;62,898592;;62,898592;62,898671;67,173168;;71,447665;-71,457131;-142,904796;;
1831;62,898671;;62,898671;62,908137;-4,274497;;-71,457131;71,457052;142,914183;;
1832;62,908137;;62,908137;62,908216;67,182634;;71,457052;-71,462434;-142,919486;;
1833;62,908216;;62,908216;62,913598;-4,274418;;-71,462434;71,46239;142,924824;;
1834;62,913598;;62,913598;62,913642;67,188016;;71,46239;-71,482502;-142,944892;;
1835;62,913642;;62,913642;62,933754;-4,274374;;-71,482502;71,482427;142,964929;;
1836;62,933754;;62,933754;62,933829;67,208128;;71,482427;-71,721513;-143,20394;;
1837;62,933829;;62,933829;63,172915;-4,274299;;-71,721513;71,721432;143,442945;;
1838;63,172915;;63,172915;63,172996;67,447214;;71,721432;-71,898487;-143,619919;;
1839;63,172996;;63,172996;63,350051;-4,274218;;-71,898487;71,894138;143,792625;;
1842;63,350051;;63,350051;63,3544;67,624269;;71,894138;-71,894314;-143,788452;;
1843;63,3544;;63,3544;63,354576;-4,269869;;-71,894314;71,866201;143,760515;;
1844;63,354576;;63,354576;63,382689;67,624445;;71,866201;-71,866201;-143,732402;;
1845;63,382689;;63,382689;63,382689;-4,241756;;-71,866201;71,866201;143,732402;;
1846;63,382689;;63,382689;63,382689;67,624445;;71,866201;-71,866331;-143,732532;;
1847;63,382689;;63,382689;63,382819;-4,241756;;-71,866331;71,8662;143,732531;;
1848;63,382819;;63,382819;63,38295;67,624575;;71,8662;-71,866241;-143,732441;;
1849;63,38295;;63,38295;63,382991;-4,241625;;-71,866241;71,859282;143,725523;;
1850;63,382991;;63,382991;63,38995;67,624616;;71,859282;-71,859449;-143,718731;;
1851;63,38995;;63,38995;63,390117;-4,234666;;-71,859449;71,855352;143,714801;;
1852;63,390117;;63,390117;63,394214;67,624783;;71,855352;-71,855425;-143,710777;;
1853;63,394214;;63,394214;63,394287;-4,230569;;-71,855425;71,852704;143,708129;;
1854;63,394287;;63,394287;63,397008;67,624856;;71,852704;-71,852779;-143,705483;;
1855;63,397008;;63,397008;63,397083;-4,227848;;-71,852779;71,837603;143,690382;;
1856;63,397083;;63,397083;63,412259;67,624931;;71,837603;-71,837685;-143,675288;;
1857;63,412259;;63,412259;63,412341;-4,212672;;-71,837685;71,826438;143,664123;;
1858;63,412341;;63,412341;63,423588;67,625013;;71,826438;-71,82655;-143,652988;;
1859;63,423588;;63,423588;63,4237;-4,201425;;-71,82655;71,8011;143,62765;;
1860;63,4237;;63,4237;63,44915;67,625125;;71,8011;-71,801175;-143,602275;;
1861;63,44915;;63,44915;63,449225;-4,175975;;-71,801175;71,79043;143,591605;;
1862;63,449225;;63,449225;63,45997;67,6252;;71,79043;-71,790517;-143,580947;;
1863;63,45997;;63,45997;63,460057;-4,16523;;-71,790517;71,757454;143,547971;;
1864;63,460057;;63,460057;63,49312;67,625287;;71,757454;-71,757555;-143,515009;;
1865;63,49312;;63,49312;63,493221;-4,132167;;-71,757555;71,746564;143,504119;;
1866;63,493221;;63,493221;63,504212;67,625388;;71,746564;-71,746684;-143,493248;;
1867;63,504212;;63,504212;63,504332;-4,121176;;-71,746684;71,737898;143,484582;;
1868;63,504332;;63,504332;63,513118;67,625508;;71,737898;-71,737985;-143,475883;;
1869;63,513118;;63,513118;63,513205;-4,11239;;-71,737985;71,718231;143,456216;;
1870;63,513205;;63,513205;63,532959;67,625595;;71,718231;-71,718314;-143,436545;;
1871;63,532959;;63,532959;63,533042;-4,092636;;-71,718314;71,711467;143,429781;;
1872;63,533042;;63,533042;63,539889;67,625678;;71,711467;-71,711566;-143,423033;;
1873;63,539889;;63,539889;63,539988;-4,085789;;-71,711566;71,687981;143,399547;;
1874;63,539988;;63,539988;63,563573;67,625777;;71,687981;-71,696457;-143,384438;;
1875;63,563573;;63,563573;63,572049;-4,062204;;-71,696457;71,696373;143,39283;;
1876;63,572049;;63,572049;63,572133;67,634253;;71,696373;-73,494723;-145,191096;;
1877;63,572133;;63,572133;65,370483;-4,06212;;-73,494723;73,493534;146,988257;;
1882;65,370483;;65,370483;65,371672;69,432603;;73,493534;-73,752316;-147,24585;;
1883;65,371672;;65,371672;65,630454;-4,060931;;-73,752316;73,752222;147,504538;;
1884;65,630454;;65,630454;65,630548;69,691385;;73,752222;-74,368229;-148,120451;;
1885;65,630548;;65,630548;66,246555;-4,060837;;-74,368229;73,456664;147,824893;;
1886;66,246555;;66,246555;67,15812;70,307392;;73,456664;-73,630202;-147,086866;;
1888;67,15812;;67,15812;67,331658;-3,149272;;-73,630202;73,086051;146,716253;;
1889;67,331658;;67,331658;67,875809;70,48093;;73,086051;-73,324795;-146,410846;;
1890;67,875809;;67,875809;68,114553;-2,605121;;-73,324795;73,016199;146,340994;;
1891;68,114553;;68,114553;68,423149;70,719674;;73,016199;-73,327966;-146,344165;;
1892;68,423149;;68,423149;68,734916;-2,296525;;-73,327966;73,093736;146,421702;;
1894;68,734916;;68,734916;68,969146;71,031441;;73,093736;-73,303902;-146,397638;;
1895;68,969146;;68,969146;69,179312;-2,062295;;-73,303902;73,134332;146,438234;;
1896;69,179312;;69,179312;69,348882;71,241607;;73,134332;-74,342771;-147,477103;;
1897;69,348882;;69,348882;70,557321;-1,892725;;-74,342771;73,139907;147,482678;;
1898;70,557321;;70,557321;71,760185;72,450046;;73,139907;-73,502939;-146,642846;;
1900;71,760185;;71,760185;72,123217;-0,689861;;-73,502939;73,049928;146,552867;;
1903;72,123217;;72,123217;72,576228;72,813078;;73,049928;-73,33296;-146,382888;;
1904;72,576228;;72,576228;72,85926;-0,23685;;-73,33296;73,226608;146,559568;;
1905;72,85926;;72,85926;72,965612;73,09611;;73,226608;-75,63703;-148,863638;;
1906;72,965612;;72,965612;75,376034;-0,130498;;-75,63703;75,506532;151,143562;;
1907;75,376034;;75,376034;75,506532;75,506532;;;;;;
1908;75,506532;;;;;;;;;;
;;;;Total delay ;43432,81852;;;Total jitter;14,643896;;
;;;;Rata-rata delay;22,76353172;;;Rata-rata jitter;0,007674998;;
